_mock_label,post_date,value_date,description,transaction_type,amount,running_balance,bank_reference,eft_trace
MOCK_RAD_GROUP_DEMO_ONLY,2023-09-24,2023-09-24,ACH CREDIT PAYER REMIT EFT-TENNCARE-20230918,CREDIT,39.79,26463.92,REF7486743,EFT-TENNCARE-20230918
MOCK_RAD_GROUP_DEMO_ONLY,2023-09-25,2023-09-25,ACH CREDIT PAYER REMIT EFT-BCBSTN-20230925,CREDIT,89.3,26553.22,REF5188735,EFT-BCBSTN-20230925
MOCK_RAD_GROUP_DEMO_ONLY,2023-09-25,2023-09-25,ACH CREDIT PAYER REMIT EFT-MCARE-20230925,CREDIT,132.71,26685.93,REF3858539,EFT-MCARE-20230925
MOCK_RAD_GROUP_DEMO_ONLY,2023-09-26,2023-09-26,ACH CREDIT PAYER REMIT EFT-BCBSTN-20230925,CREDIT,126.26,26812.19,REF6554298,EFT-BCBSTN-20230925
MOCK_RAD_GROUP_DEMO_ONLY,2023-09-26,2023-09-26,ACH CREDIT PAYER REMIT EFT-CIGNA-20230925,CREDIT,242.44,27054.63,REF5883475,EFT-CIGNA-20230925
MOCK_RAD_GROUP_DEMO_ONLY,2023-09-27,2023-09-27,ACH CREDIT PAYER REMIT EFT-BCBSTN-20230925,CREDIT,115.52,27170.15,REF6379692,EFT-BCBSTN-20230925
MOCK_RAD_GROUP_DEMO_ONLY,2023-09-27,2023-09-27,ACH CREDIT PAYER REMIT EFT-MCARE-20230925,CREDIT,32.19,27202.34,REF1178115,EFT-MCARE-20230925
MOCK_RAD_GROUP_DEMO_ONLY,2023-09-27,2023-09-27,ACH CREDIT PAYER REMIT EFT-TENNCARE-20230925,CREDIT,34.71,27237.05,REF1564147,EFT-TENNCARE-20230925
MOCK_RAD_GROUP_DEMO_ONLY,2023-09-27,2023-09-27,ACH CREDIT PAYER REMIT EFT-UHC-20230925,CREDIT,170.1,27407.15,REF6272846,EFT-UHC-20230925
MOCK_RAD_GROUP_DEMO_ONLY,2023-09-28,2023-09-28,ACH CREDIT PAYER REMIT EFT-UHC-20230925,CREDIT,56.23,27463.38,REF7106050,EFT-UHC-20230925
MOCK_RAD_GROUP_DEMO_ONLY,2023-09-29,2023-09-29,ACH CREDIT PAYER REMIT EFT-BCBSTN-20230925,CREDIT,371.75,27835.13,REF9441001,EFT-BCBSTN-20230925
MOCK_RAD_GROUP_DEMO_ONLY,2023-09-29,2023-09-29,ACH CREDIT PAYER REMIT EFT-MCARE-20230925,CREDIT,58.18,27893.31,REF5823356,EFT-MCARE-20230925
MOCK_RAD_GROUP_DEMO_ONLY,2023-09-29,2023-09-29,ACH CREDIT PAYER REMIT EFT-UHC-20230925,CREDIT,108.22,28001.53,REF2565306,EFT-UHC-20230925
MOCK_RAD_GROUP_DEMO_ONLY,2023-09-30,2023-09-30,ACH CREDIT PAYER REMIT EFT-SELFPAY-20230925,CREDIT,5.42,28006.95,REF3359197,EFT-SELFPAY-20230925
MOCK_RAD_GROUP_DEMO_ONLY,2023-09-30,2023-09-30,ACH CREDIT PAYER REMIT EFT-UHC-20230925,CREDIT,117.38,28124.33,REF2270921,EFT-UHC-20230925
MOCK_RAD_GROUP_DEMO_ONLY,2023-10-01,2023-10-01,ACH CREDIT PAYER REMIT EFT-BCBSTN-20230925,CREDIT,145.24,28269.57,REF3148355,EFT-BCBSTN-20230925
MOCK_RAD_GROUP_DEMO_ONLY,2023-10-01,2023-10-01,ACH CREDIT PAYER REMIT EFT-MCARE-20230925,CREDIT,56.99,28326.56,REF1450322,EFT-MCARE-20230925
MOCK_RAD_GROUP_DEMO_ONLY,2023-10-01,2023-10-01,INTEREST CREDIT,CREDIT,13.67,28340.23,REF7989598,
MOCK_RAD_GROUP_DEMO_ONLY,2023-10-02,2023-10-02,ACH CREDIT PAYER REMIT EFT-MCARE-20231002,CREDIT,75.29,28415.52,REF4743980,EFT-MCARE-20231002
MOCK_RAD_GROUP_DEMO_ONLY,2023-10-02,2023-10-02,ACH CREDIT PAYER REMIT EFT-UHC-20231002,CREDIT,68.98,28484.5,REF3729756,EFT-UHC-20231002
MOCK_RAD_GROUP_DEMO_ONLY,2023-10-03,2023-10-03,ACH CREDIT PAYER REMIT EFT-BCBSTN-20231002,CREDIT,119.4,28603.9,REF5920293,EFT-BCBSTN-20231002
MOCK_RAD_GROUP_DEMO_ONLY,2023-10-03,2023-10-03,ACH CREDIT PAYER REMIT EFT-MCARE-20231002,CREDIT,76.6,28680.5,REF4504105,EFT-MCARE-20231002
MOCK_RAD_GROUP_DEMO_ONLY,2023-10-03,2023-10-03,ACH CREDIT PAYER REMIT EFT-UHC-20231002,CREDIT,187.18,28867.68,REF7793695,EFT-UHC-20231002
MOCK_RAD_GROUP_DEMO_ONLY,2023-10-04,2023-10-04,ACH CREDIT PAYER REMIT EFT-BCBSTN-20231002,CREDIT,75.45,28943.13,REF4904056,EFT-BCBSTN-20231002
MOCK_RAD_GROUP_DEMO_ONLY,2023-10-04,2023-10-04,ACH CREDIT PAYER REMIT EFT-MCARE-20231002,CREDIT,66.23,29009.36,REF8400053,EFT-MCARE-20231002
MOCK_RAD_GROUP_DEMO_ONLY,2023-10-04,2023-10-04,ACH CREDIT PAYER REMIT EFT-TENNCARE-20231002,CREDIT,4.21,29013.57,REF3052481,EFT-TENNCARE-20231002
MOCK_RAD_GROUP_DEMO_ONLY,2023-10-04,2023-10-04,ACH CREDIT PAYER REMIT EFT-UHC-20231002,CREDIT,206.69,29220.26,REF4877536,EFT-UHC-20231002
MOCK_RAD_GROUP_DEMO_ONLY,2023-10-05,2023-10-05,ACH CREDIT PAYER REMIT EFT-CIGNA-20231002,CREDIT,131.56,29351.82,REF1846125,EFT-CIGNA-20231002
MOCK_RAD_GROUP_DEMO_ONLY,2023-10-06,2023-10-06,ACH CREDIT PAYER REMIT EFT-BCBSTN-20231002,CREDIT,202.87,29554.69,REF3872749,EFT-BCBSTN-20231002
MOCK_RAD_GROUP_DEMO_ONLY,2023-10-06,2023-10-06,ACH CREDIT PAYER REMIT EFT-MCARE-20231002,CREDIT,92.67,29647.36,REF8185859,EFT-MCARE-20231002
MOCK_RAD_GROUP_DEMO_ONLY,2023-10-06,2023-10-06,ACH CREDIT PAYER REMIT EFT-TENNCARE-20231002,CREDIT,38.71,29686.07,REF2764228,EFT-TENNCARE-20231002
MOCK_RAD_GROUP_DEMO_ONLY,2023-10-06,2023-10-06,ACH CREDIT PAYER REMIT EFT-UHC-20231002,CREDIT,87.86,29773.93,REF8060042,EFT-UHC-20231002
MOCK_RAD_GROUP_DEMO_ONLY,2023-10-07,2023-10-07,ACH CREDIT PAYER REMIT EFT-MCARE-20231002,CREDIT,88.26,29862.19,REF1970354,EFT-MCARE-20231002
MOCK_RAD_GROUP_DEMO_ONLY,2023-10-07,2023-10-07,ACH CREDIT PAYER REMIT EFT-UHC-20231002,CREDIT,111.23,29973.42,REF2902751,EFT-UHC-20231002
MOCK_RAD_GROUP_DEMO_ONLY,2023-10-08,2023-10-08,ACH CREDIT PAYER REMIT EFT-TENNCARE-20231002,CREDIT,60.05,30033.47,REF3644526,EFT-TENNCARE-20231002
MOCK_RAD_GROUP_DEMO_ONLY,2023-10-09,2023-10-09,ACH CREDIT PAYER REMIT EFT-BCBSTN-20231009,CREDIT,18.52,30051.99,REF5313768,EFT-BCBSTN-20231009
MOCK_RAD_GROUP_DEMO_ONLY,2023-10-10,2023-10-10,ACH CREDIT PAYER REMIT EFT-BCBSTN-20231009,CREDIT,121.58,30173.57,REF1728419,EFT-BCBSTN-20231009
MOCK_RAD_GROUP_DEMO_ONLY,2023-10-10,2023-10-10,ACH CREDIT PAYER REMIT EFT-TENNCARE-20231009,CREDIT,34.81,30208.38,REF8631611,EFT-TENNCARE-20231009
MOCK_RAD_GROUP_DEMO_ONLY,2023-10-11,2023-10-11,ACH CREDIT PAYER REMIT EFT-BCBSTN-20231009,CREDIT,69.4,30277.78,REF2470283,EFT-BCBSTN-20231009
MOCK_RAD_GROUP_DEMO_ONLY,2023-10-11,2023-10-11,ACH CREDIT PAYER REMIT EFT-MCARE-20231009,CREDIT,35.6,30313.38,REF9570775,EFT-MCARE-20231009
MOCK_RAD_GROUP_DEMO_ONLY,2023-10-11,2023-10-11,ACH CREDIT PAYER REMIT EFT-TENNCARE-20231009,CREDIT,58.87,30372.25,REF4911009,EFT-TENNCARE-20231009
MOCK_RAD_GROUP_DEMO_ONLY,2023-10-12,2023-10-12,ACH CREDIT PAYER REMIT EFT-SELFPAY-20231009,CREDIT,6.6,30378.85,REF1626523,EFT-SELFPAY-20231009
MOCK_RAD_GROUP_DEMO_ONLY,2023-10-13,2023-10-13,ACH CREDIT PAYER REMIT EFT-MCARE-20231009,CREDIT,40.55,30419.4,REF5740371,EFT-MCARE-20231009
MOCK_RAD_GROUP_DEMO_ONLY,2023-10-13,2023-10-13,ACH CREDIT PAYER REMIT EFT-TENNCARE-20231009,CREDIT,27.31,30446.71,REF4915563,EFT-TENNCARE-20231009
MOCK_RAD_GROUP_DEMO_ONLY,2023-10-13,2023-10-13,ACH CREDIT PAYER REMIT EFT-UHC-20231009,CREDIT,190.4,30637.11,REF8087754,EFT-UHC-20231009
MOCK_RAD_GROUP_DEMO_ONLY,2023-10-14,2023-10-14,ACH CREDIT PAYER REMIT EFT-BCBSTN-20231009,CREDIT,161.93,30799.04,REF6299900,EFT-BCBSTN-20231009
MOCK_RAD_GROUP_DEMO_ONLY,2023-10-14,2023-10-14,ACH CREDIT PAYER REMIT EFT-MCARE-20231009,CREDIT,115.46,30914.5,REF5977958,EFT-MCARE-20231009
MOCK_RAD_GROUP_DEMO_ONLY,2023-10-15,2023-10-15,ACH CREDIT PAYER REMIT EFT-MCARE-20231009,CREDIT,41.21,30955.71,REF7536737,EFT-MCARE-20231009
MOCK_RAD_GROUP_DEMO_ONLY,2023-10-15,2023-10-15,ACH CREDIT PAYER REMIT EFT-SELFPAY-20231009,CREDIT,1.49,30957.2,REF8638073,EFT-SELFPAY-20231009
MOCK_RAD_GROUP_DEMO_ONLY,2023-10-15,2023-10-15,ACH CREDIT PAYER REMIT EFT-TENNCARE-20231009,CREDIT,29.91,30987.11,REF3455535,EFT-TENNCARE-20231009
MOCK_RAD_GROUP_DEMO_ONLY,2023-10-15,2023-10-15,ACH CREDIT PAYER REMIT EFT-UHC-20231009,CREDIT,252.58,31239.69,REF7368855,EFT-UHC-20231009
MOCK_RAD_GROUP_DEMO_ONLY,2023-10-16,2023-10-16,ACH CREDIT PAYER REMIT EFT-BCBSTN-20231016,CREDIT,19.26,31258.95,REF2249125,EFT-BCBSTN-20231016
MOCK_RAD_GROUP_DEMO_ONLY,2023-10-16,2023-10-16,ACH CREDIT PAYER REMIT EFT-CIGNA-20231016,CREDIT,120.89,31379.84,REF5165417,EFT-CIGNA-20231016
MOCK_RAD_GROUP_DEMO_ONLY,2023-10-16,2023-10-16,ACH CREDIT PAYER REMIT EFT-MCARE-20231016,CREDIT,205.89,31585.73,REF8528403,EFT-MCARE-20231016
MOCK_RAD_GROUP_DEMO_ONLY,2023-10-16,2023-10-16,ACH CREDIT PAYER REMIT EFT-TENNCARE-20231016,CREDIT,23.23,31608.96,REF8576079,EFT-TENNCARE-20231016
MOCK_RAD_GROUP_DEMO_ONLY,2023-10-17,2023-10-17,ACH CREDIT PAYER REMIT EFT-BCBSTN-20231016,CREDIT,115.81,31724.77,REF1199300,EFT-BCBSTN-20231016
MOCK_RAD_GROUP_DEMO_ONLY,2023-10-18,2023-10-18,ACH CREDIT PAYER REMIT EFT-BCBSTN-20231016,CREDIT,304.11,32028.88,REF9367233,EFT-BCBSTN-20231016
MOCK_RAD_GROUP_DEMO_ONLY,2023-10-18,2023-10-18,ACH CREDIT PAYER REMIT EFT-CIGNA-20231016,CREDIT,56.67,32085.55,REF4289708,EFT-CIGNA-20231016
MOCK_RAD_GROUP_DEMO_ONLY,2023-10-18,2023-10-18,ACH CREDIT PAYER REMIT EFT-MCARE-20231016,CREDIT,39.82,32125.37,REF2432370,EFT-MCARE-20231016
MOCK_RAD_GROUP_DEMO_ONLY,2023-10-18,2023-10-18,ACH CREDIT PAYER REMIT EFT-TENNCARE-20231016,CREDIT,41.99,32167.36,REF9637392,EFT-TENNCARE-20231016
MOCK_RAD_GROUP_DEMO_ONLY,2023-10-18,2023-10-18,ACCOUNT ANALYSIS FEE,DEBIT,-77.47,32089.89,REF7413126,
MOCK_RAD_GROUP_DEMO_ONLY,2023-10-18,2023-10-18,BOOK TRANSFER TO OPERATING 8841,DEBIT,-4633.12,27456.77,REF9032542,
MOCK_RAD_GROUP_DEMO_ONLY,2023-10-19,2023-10-19,ACH CREDIT PAYER REMIT EFT-MCARE-20231016,CREDIT,51.93,27508.7,REF4047521,EFT-MCARE-20231016
MOCK_RAD_GROUP_DEMO_ONLY,2023-10-19,2023-10-19,ACH CREDIT PAYER REMIT EFT-UHC-20231016,CREDIT,182.73,27691.43,REF7930496,EFT-UHC-20231016
MOCK_RAD_GROUP_DEMO_ONLY,2023-10-20,2023-10-20,ACH CREDIT PAYER REMIT EFT-CIGNA-20231016,CREDIT,123.29,27814.72,REF4041590,EFT-CIGNA-20231016
MOCK_RAD_GROUP_DEMO_ONLY,2023-10-20,2023-10-20,ACH CREDIT PAYER REMIT EFT-MCARE-20231016,CREDIT,155.11,27969.83,REF1668610,EFT-MCARE-20231016
MOCK_RAD_GROUP_DEMO_ONLY,2023-10-20,2023-10-20,ACH CREDIT PAYER REMIT EFT-UHC-20231016,CREDIT,267.46,28237.29,REF8156674,EFT-UHC-20231016
MOCK_RAD_GROUP_DEMO_ONLY,2023-10-21,2023-10-21,ACH CREDIT PAYER REMIT EFT-MCARE-20231016,CREDIT,48.73,28286.02,REF7483829,EFT-MCARE-20231016
MOCK_RAD_GROUP_DEMO_ONLY,2023-10-22,2023-10-22,ACH CREDIT PAYER REMIT EFT-CIGNA-20231016,CREDIT,14.99,28301.01,REF8489902,EFT-CIGNA-20231016
MOCK_RAD_GROUP_DEMO_ONLY,2023-10-22,2023-10-22,ACH CREDIT PAYER REMIT EFT-MCARE-20231016,CREDIT,43.43,28344.44,REF5988404,EFT-MCARE-20231016
MOCK_RAD_GROUP_DEMO_ONLY,2023-10-22,2023-10-22,ACH CREDIT PAYER REMIT EFT-SELFPAY-20231016,CREDIT,2.36,28346.8,REF7433038,EFT-SELFPAY-20231016
MOCK_RAD_GROUP_DEMO_ONLY,2023-10-22,2023-10-22,ACH CREDIT PAYER REMIT EFT-TENNCARE-20231016,CREDIT,30.82,28377.62,REF8075080,EFT-TENNCARE-20231016
MOCK_RAD_GROUP_DEMO_ONLY,2023-10-23,2023-10-23,ACH CREDIT PAYER REMIT EFT-BCBSTN-20231023,CREDIT,98.77,28476.39,REF1021654,EFT-BCBSTN-20231023
MOCK_RAD_GROUP_DEMO_ONLY,2023-10-23,2023-10-23,ACH CREDIT PAYER REMIT EFT-TENNCARE-20231023,CREDIT,35.58,28511.97,REF3240091,EFT-TENNCARE-20231023
MOCK_RAD_GROUP_DEMO_ONLY,2023-10-24,2023-10-24,ACH CREDIT PAYER REMIT EFT-TENNCARE-20231023,CREDIT,58.25,28570.22,REF7464371,EFT-TENNCARE-20231023
MOCK_RAD_GROUP_DEMO_ONLY,2023-10-25,2023-10-25,ACH CREDIT PAYER REMIT EFT-TENNCARE-20231023,CREDIT,18.04,28588.26,REF7233713,EFT-TENNCARE-20231023
MOCK_RAD_GROUP_DEMO_ONLY,2023-10-25,2023-10-25,ACH CREDIT PAYER REMIT EFT-UHC-20231023,CREDIT,70.48,28658.74,REF7054842,EFT-UHC-20231023
MOCK_RAD_GROUP_DEMO_ONLY,2023-10-26,2023-10-26,ACH CREDIT PAYER REMIT EFT-MCARE-20231023,CREDIT,52.14,28710.88,REF8169965,EFT-MCARE-20231023
MOCK_RAD_GROUP_DEMO_ONLY,2023-10-26,2023-10-26,ACH CREDIT PAYER REMIT EFT-UHC-20231023,CREDIT,46.77,28757.65,REF1322505,EFT-UHC-20231023
MOCK_RAD_GROUP_DEMO_ONLY,2023-10-27,2023-10-27,ACH CREDIT PAYER REMIT EFT-MCARE-20231023,CREDIT,56.61,28814.26,REF5620923,EFT-MCARE-20231023
MOCK_RAD_GROUP_DEMO_ONLY,2023-10-28,2023-10-28,ACH CREDIT PAYER REMIT EFT-BCBSTN-20231023,CREDIT,216.42,29030.68,REF3207479,EFT-BCBSTN-20231023
MOCK_RAD_GROUP_DEMO_ONLY,2023-10-28,2023-10-28,ACH CREDIT PAYER REMIT EFT-CIGNA-20231023,CREDIT,71.47,29102.15,REF8288487,EFT-CIGNA-20231023
MOCK_RAD_GROUP_DEMO_ONLY,2023-10-28,2023-10-28,ACH CREDIT PAYER REMIT EFT-MCARE-20231023,CREDIT,74.81,29176.96,REF6219082,EFT-MCARE-20231023
MOCK_RAD_GROUP_DEMO_ONLY,2023-10-28,2023-10-28,ACH CREDIT PAYER REMIT EFT-UHC-20231023,CREDIT,109.19,29286.15,REF9921301,EFT-UHC-20231023
MOCK_RAD_GROUP_DEMO_ONLY,2023-10-29,2023-10-29,ACH CREDIT PAYER REMIT EFT-CIGNA-20231023,CREDIT,129.49,29415.64,REF7908230,EFT-CIGNA-20231023
MOCK_RAD_GROUP_DEMO_ONLY,2023-10-29,2023-10-29,ACH CREDIT PAYER REMIT EFT-MCARE-20231023,CREDIT,34.02,29449.66,REF9214966,EFT-MCARE-20231023
MOCK_RAD_GROUP_DEMO_ONLY,2023-10-29,2023-10-29,ACH CREDIT PAYER REMIT EFT-UHC-20231023,CREDIT,69.06,29518.72,REF1535862,EFT-UHC-20231023
MOCK_RAD_GROUP_DEMO_ONLY,2023-10-30,2023-10-30,ACH CREDIT PAYER REMIT EFT-BCBSTN-20231030,CREDIT,112.42,29631.14,REF8309575,EFT-BCBSTN-20231030
MOCK_RAD_GROUP_DEMO_ONLY,2023-10-31,2023-10-31,ACH CREDIT PAYER REMIT EFT-BCBSTN-20231030,CREDIT,146.1,29777.24,REF7373165,EFT-BCBSTN-20231030
MOCK_RAD_GROUP_DEMO_ONLY,2023-10-31,2023-10-31,ACH CREDIT PAYER REMIT EFT-UHC-20231030,CREDIT,268.91,30046.15,REF8996191,EFT-UHC-20231030
MOCK_RAD_GROUP_DEMO_ONLY,2023-11-01,2023-11-01,ACH CREDIT PAYER REMIT EFT-CIGNA-20231030,CREDIT,172.17,30218.32,REF7910479,EFT-CIGNA-20231030
MOCK_RAD_GROUP_DEMO_ONLY,2023-11-01,2023-11-01,ACH CREDIT PAYER REMIT EFT-TENNCARE-20231030,CREDIT,26.32,30244.64,REF4576643,EFT-TENNCARE-20231030
MOCK_RAD_GROUP_DEMO_ONLY,2023-11-02,2023-11-02,ACH CREDIT PAYER REMIT EFT-BCBSTN-20231030,CREDIT,323.57,30568.21,REF5069874,EFT-BCBSTN-20231030
MOCK_RAD_GROUP_DEMO_ONLY,2023-11-02,2023-11-02,ACH CREDIT PAYER REMIT EFT-MCARE-20231030,CREDIT,120.93,30689.14,REF2654250,EFT-MCARE-20231030
MOCK_RAD_GROUP_DEMO_ONLY,2023-11-02,2023-11-02,ACH CREDIT PAYER REMIT EFT-TENNCARE-20231030,CREDIT,74.6,30763.74,REF4997143,EFT-TENNCARE-20231030
MOCK_RAD_GROUP_DEMO_ONLY,2023-11-03,2023-11-03,ACH CREDIT PAYER REMIT EFT-SELFPAY-20231030,CREDIT,13.18,30776.92,REF2797130,EFT-SELFPAY-20231030
MOCK_RAD_GROUP_DEMO_ONLY,2023-11-03,2023-11-03,ACH CREDIT PAYER REMIT EFT-TENNCARE-20231030,CREDIT,26.2,30803.12,REF9074509,EFT-TENNCARE-20231030
MOCK_RAD_GROUP_DEMO_ONLY,2023-11-03,2023-11-03,ACH CREDIT PAYER REMIT EFT-UHC-20231030,CREDIT,125.79,30928.91,REF5711010,EFT-UHC-20231030
MOCK_RAD_GROUP_DEMO_ONLY,2023-11-04,2023-11-04,ACH CREDIT PAYER REMIT EFT-BCBSTN-20231030,CREDIT,141.27,31070.18,REF9657283,EFT-BCBSTN-20231030
MOCK_RAD_GROUP_DEMO_ONLY,2023-11-04,2023-11-04,ACH CREDIT PAYER REMIT EFT-CIGNA-20231030,CREDIT,91.86,31162.04,REF9194990,EFT-CIGNA-20231030
MOCK_RAD_GROUP_DEMO_ONLY,2023-11-04,2023-11-04,ACH CREDIT PAYER REMIT EFT-MCARE-20231030,CREDIT,49.39,31211.43,REF5978039,EFT-MCARE-20231030
MOCK_RAD_GROUP_DEMO_ONLY,2023-11-04,2023-11-04,ACH CREDIT PAYER REMIT EFT-TENNCARE-20231030,CREDIT,37.73,31249.16,REF2184942,EFT-TENNCARE-20231030
MOCK_RAD_GROUP_DEMO_ONLY,2023-11-04,2023-11-04,ACH CREDIT PAYER REMIT EFT-UHC-20231030,CREDIT,328.22,31577.38,REF9375688,EFT-UHC-20231030
MOCK_RAD_GROUP_DEMO_ONLY,2023-11-05,2023-11-05,ACH CREDIT PAYER REMIT EFT-CIGNA-20231030,CREDIT,159.68,31737.06,REF3926571,EFT-CIGNA-20231030
MOCK_RAD_GROUP_DEMO_ONLY,2023-11-05,2023-11-05,ACH CREDIT PAYER REMIT EFT-TENNCARE-20231030,CREDIT,32.74,31769.8,REF6405854,EFT-TENNCARE-20231030
MOCK_RAD_GROUP_DEMO_ONLY,2023-11-06,2023-11-06,ACH CREDIT PAYER REMIT EFT-BCBSTN-20231106,CREDIT,52.02,31821.82,REF4564580,EFT-BCBSTN-20231106
MOCK_RAD_GROUP_DEMO_ONLY,2023-11-06,2023-11-06,ACH CREDIT PAYER REMIT EFT-MCARE-20231106,CREDIT,125.66,31947.48,REF4634548,EFT-MCARE-20231106
MOCK_RAD_GROUP_DEMO_ONLY,2023-11-06,2023-11-06,ACH CREDIT PAYER REMIT EFT-SELFPAY-20231106,CREDIT,9.23,31956.71,REF2582423,EFT-SELFPAY-20231106
MOCK_RAD_GROUP_DEMO_ONLY,2023-11-06,2023-11-06,ACH CREDIT PAYER REMIT EFT-TENNCARE-20231106,CREDIT,19.38,31976.09,REF4856825,EFT-TENNCARE-20231106
MOCK_RAD_GROUP_DEMO_ONLY,2023-11-07,2023-11-07,ACH CREDIT PAYER REMIT EFT-CIGNA-20231106,CREDIT,115.15,32091.24,REF1223124,EFT-CIGNA-20231106
MOCK_RAD_GROUP_DEMO_ONLY,2023-11-07,2023-11-07,ACH CREDIT PAYER REMIT EFT-MCARE-20231106,CREDIT,104.31,32195.55,REF3027770,EFT-MCARE-20231106
MOCK_RAD_GROUP_DEMO_ONLY,2023-11-07,2023-11-07,ACH CREDIT PAYER REMIT EFT-TENNCARE-20231106,CREDIT,16.82,32212.37,REF8494251,EFT-TENNCARE-20231106
MOCK_RAD_GROUP_DEMO_ONLY,2023-11-08,2023-11-08,ACH CREDIT PAYER REMIT EFT-BCBSTN-20231106,CREDIT,82.22,32294.59,REF2072767,EFT-BCBSTN-20231106
MOCK_RAD_GROUP_DEMO_ONLY,2023-11-08,2023-11-08,ACH CREDIT PAYER REMIT EFT-MCARE-20231106,CREDIT,67.62,32362.21,REF6536989,EFT-MCARE-20231106
MOCK_RAD_GROUP_DEMO_ONLY,2023-11-08,2023-11-08,ACH CREDIT PAYER REMIT EFT-TENNCARE-20231106,CREDIT,63.28,32425.49,REF7840664,EFT-TENNCARE-20231106
MOCK_RAD_GROUP_DEMO_ONLY,2023-11-08,2023-11-08,ACH CREDIT PAYER REMIT EFT-UHC-20231106,CREDIT,245.95,32671.44,REF2367457,EFT-UHC-20231106
MOCK_RAD_GROUP_DEMO_ONLY,2023-11-09,2023-11-09,ACH CREDIT PAYER REMIT EFT-UHC-20231106,CREDIT,140.62,32812.06,REF7770501,EFT-UHC-20231106
MOCK_RAD_GROUP_DEMO_ONLY,2023-11-11,2023-11-11,ACH CREDIT PAYER REMIT EFT-BCBSTN-20231106,CREDIT,81.93,32893.99,REF4812990,EFT-BCBSTN-20231106
MOCK_RAD_GROUP_DEMO_ONLY,2023-11-11,2023-11-11,ACH CREDIT PAYER REMIT EFT-CIGNA-20231106,CREDIT,16.56,32910.55,REF5146865,EFT-CIGNA-20231106
MOCK_RAD_GROUP_DEMO_ONLY,2023-11-11,2023-11-11,ACH CREDIT PAYER REMIT EFT-MCARE-20231106,CREDIT,67.36,32977.91,REF3455689,EFT-MCARE-20231106
MOCK_RAD_GROUP_DEMO_ONLY,2023-11-11,2023-11-11,ACH CREDIT PAYER REMIT EFT-UHC-20231106,CREDIT,168.41,33146.32,REF6328254,EFT-UHC-20231106
MOCK_RAD_GROUP_DEMO_ONLY,2023-11-12,2023-11-12,ACH CREDIT PAYER REMIT EFT-TENNCARE-20231106,CREDIT,38.92,33185.24,REF7487808,EFT-TENNCARE-20231106
MOCK_RAD_GROUP_DEMO_ONLY,2023-11-13,2023-11-13,ACH CREDIT PAYER REMIT EFT-BCBSTN-20231113,CREDIT,661.67,33846.91,REF5637475,EFT-BCBSTN-20231113
MOCK_RAD_GROUP_DEMO_ONLY,2023-11-13,2023-11-13,ACH CREDIT PAYER REMIT EFT-CIGNA-20231113,CREDIT,292.8,34139.71,REF5734909,EFT-CIGNA-20231113
MOCK_RAD_GROUP_DEMO_ONLY,2023-11-13,2023-11-13,ACH CREDIT PAYER REMIT EFT-MCARE-20231113,CREDIT,112.24,34251.95,REF5727367,EFT-MCARE-20231113
MOCK_RAD_GROUP_DEMO_ONLY,2023-11-13,2023-11-13,ACH CREDIT PAYER REMIT EFT-TENNCARE-20231113,CREDIT,3.92,34255.87,REF7009189,EFT-TENNCARE-20231113
MOCK_RAD_GROUP_DEMO_ONLY,2023-11-14,2023-11-14,ACH CREDIT PAYER REMIT EFT-TENNCARE-20231113,CREDIT,20.36,34276.23,REF9246546,EFT-TENNCARE-20231113
MOCK_RAD_GROUP_DEMO_ONLY,2023-11-15,2023-11-15,ACH CREDIT PAYER REMIT EFT-BCBSTN-20231113,CREDIT,107.34,34383.57,REF1750420,EFT-BCBSTN-20231113
MOCK_RAD_GROUP_DEMO_ONLY,2023-11-15,2023-11-15,ACH CREDIT PAYER REMIT EFT-CIGNA-20231113,CREDIT,438.94,34822.51,REF2925386,EFT-CIGNA-20231113
MOCK_RAD_GROUP_DEMO_ONLY,2023-11-16,2023-11-16,ACH CREDIT PAYER REMIT EFT-BCBSTN-20231113,CREDIT,151.14,34973.65,REF6512622,EFT-BCBSTN-20231113
MOCK_RAD_GROUP_DEMO_ONLY,2023-11-16,2023-11-16,ACH CREDIT PAYER REMIT EFT-CIGNA-20231113,CREDIT,71.83,35045.48,REF8188768,EFT-CIGNA-20231113
MOCK_RAD_GROUP_DEMO_ONLY,2023-11-16,2023-11-16,ACH CREDIT PAYER REMIT EFT-TENNCARE-20231113,CREDIT,16.78,35062.26,REF5151747,EFT-TENNCARE-20231113
MOCK_RAD_GROUP_DEMO_ONLY,2023-11-16,2023-11-16,ACH CREDIT PAYER REMIT EFT-UHC-20231113,CREDIT,328.62,35390.88,REF3597686,EFT-UHC-20231113
MOCK_RAD_GROUP_DEMO_ONLY,2023-11-17,2023-11-17,ACH CREDIT PAYER REMIT EFT-BCBSTN-20231113,CREDIT,331.45,35722.33,REF1900903,EFT-BCBSTN-20231113
MOCK_RAD_GROUP_DEMO_ONLY,2023-11-17,2023-11-17,ACH CREDIT PAYER REMIT EFT-CIGNA-20231113,CREDIT,174.31,35896.64,REF6833419,EFT-CIGNA-20231113
MOCK_RAD_GROUP_DEMO_ONLY,2023-11-17,2023-11-17,ACH CREDIT PAYER REMIT EFT-MCARE-20231113,CREDIT,25.39,35922.03,REF2246430,EFT-MCARE-20231113
